"","long","lat","group","region","subregion","X","TotalPop","Men","Women","Hispanic","White","Black","Native","Asian","Pacific","Citizen","Income","IncomeErr","IncomePerCap","IncomePerCapErr","Poverty","ChildPoverty","Professional","Service","Office","Construction","Production","Drive","Carpool","Transit","Walk","OtherTransp","WorkAtHome","MeanCommute","Employed","PrivateWork","PublicWork","SelfEmployed","FamilyWork","Unemployment"
"307",-93.0254287719727,43.2239379882812,788,"iowa","floyd",34,16050,7958,8092,2.2,93.6,2,0,0.5,0,12201,44797,3209,25918,1761,12.4,18.2,32.3,14.8,22.5,11.4,19,78.7,9.3,0.7,3.6,2.2,5.5,20.7,7998,80.3,10.9,8.1,0.7,3.5
"308",-92.5556030273438,43.2239379882812,788,"iowa","floyd",34,16050,7958,8092,2.2,93.6,2,0,0.5,0,12201,44797,3209,25918,1761,12.4,18.2,32.3,14.8,22.5,11.4,19,78.7,9.3,0.7,3.6,2.2,5.5,20.7,7998,80.3,10.9,8.1,0.7,3.5
"309",-92.5498733520508,42.9088096618652,788,"iowa","floyd",34,16050,7958,8092,2.2,93.6,2,0,0.5,0,12201,44797,3209,25918,1761,12.4,18.2,32.3,14.8,22.5,11.4,19,78.7,9.3,0.7,3.6,2.2,5.5,20.7,7998,80.3,10.9,8.1,0.7,3.5
"310",-93.0254287719727,42.9088096618652,788,"iowa","floyd",34,16050,7958,8092,2.2,93.6,2,0,0.5,0,12201,44797,3209,25918,1761,12.4,18.2,32.3,14.8,22.5,11.4,19,78.7,9.3,0.7,3.6,2.2,5.5,20.7,7998,80.3,10.9,8.1,0.7,3.5
"311",-93.4952545166016,42.5593032836914,789,"iowa","franklin",35,10489,5243,5246,11.5,86.5,1,0,0.2,0,7810,48605,2080,25417,1472,13.3,21.6,30.4,17.2,18.2,14.3,19.9,78.8,8.5,0.2,6.3,0.7,5.4,15.9,5012,73,12.6,13.9,0.5,4.2
"312",-93.4952545166016,42.9145393371582,789,"iowa","franklin",35,10489,5243,5246,11.5,86.5,1,0,0.2,0,7810,48605,2080,25417,1472,13.3,21.6,30.4,17.2,18.2,14.3,19.9,78.8,8.5,0.2,6.3,0.7,5.4,15.9,5012,73,12.6,13.9,0.5,4.2
"313",-93.0254287719727,42.9088096618652,789,"iowa","franklin",35,10489,5243,5246,11.5,86.5,1,0,0.2,0,7810,48605,2080,25417,1472,13.3,21.6,30.4,17.2,18.2,14.3,19.9,78.8,8.5,0.2,6.3,0.7,5.4,15.9,5012,73,12.6,13.9,0.5,4.2
"314",-93.0254287719727,42.5650367736816,789,"iowa","franklin",35,10489,5243,5246,11.5,86.5,1,0,0.2,0,7810,48605,2080,25417,1472,13.3,21.6,30.4,17.2,18.2,14.3,19.9,78.8,8.5,0.2,6.3,0.7,5.4,15.9,5012,73,12.6,13.9,0.5,4.2
"315",-93.4952545166016,42.5593032836914,789,"iowa","franklin",35,10489,5243,5246,11.5,86.5,1,0,0.2,0,7810,48605,2080,25417,1472,13.3,21.6,30.4,17.2,18.2,14.3,19.9,78.8,8.5,0.2,6.3,0.7,5.4,15.9,5012,73,12.6,13.9,0.5,4.2
"316",-95.8271942138672,40.9091873168945,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"317",-95.3802871704102,40.8977279663086,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"318",-95.3860168457031,40.7487602233887,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"319",-95.3745574951172,40.7487602233887,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"320",-95.3745574951172,40.6055183410645,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"321",-95.7527084350586,40.6112480163574,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"322",-95.76416015625,40.6055183410645,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"323",-95.769889831543,40.6398963928223,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"324",-95.7928161621094,40.6628150939941,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"325",-95.8329238891602,40.691463470459,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"326",-95.8615646362305,40.7201080322266,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"327",-95.8730316162109,40.7487602233887,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"328",-95.867301940918,40.7659454345703,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"329",-95.8443756103516,40.8117828369141,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"330",-95.8558349609375,40.8518905639648,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"331",-95.8271942138672,40.9091873168945,790,"iowa","fremont",36,7106,3523,3583,2.5,95.4,0.1,0.5,0,0,5519,53324,2830,29060,1793,11,17.6,34.8,16.2,19.8,10.8,18.5,82.8,6.8,0.1,3.9,1.6,4.8,24.5,3463,73.9,17.7,8.4,0,3.7
"332",-94.1656112670898,42.2098007202148,791,"iowa","greene",37,9174,4481,4693,2.6,95.4,0.1,0,0.4,0,7009,46898,2939,26918,1963,12.6,18.1,33.8,19,19.4,11.1,16.6,79.5,6.8,0,3.7,2.2,7.8,18.7,4452,73.1,15.4,10.9,0.5,5.6
"333",-94.1713409423828,41.8660278320312,791,"iowa","greene",37,9174,4481,4693,2.6,95.4,0.1,0,0.4,0,7009,46898,2939,26918,1963,12.6,18.1,33.8,19,19.4,11.1,16.6,79.5,6.8,0,3.7,2.2,7.8,18.7,4452,73.1,15.4,10.9,0.5,5.6
"334",-94.2916641235352,41.8660278320312,791,"iowa","greene",37,9174,4481,4693,2.6,95.4,0.1,0,0.4,0,7009,46898,2939,26918,1963,12.6,18.1,33.8,19,19.4,11.1,16.6,79.5,6.8,0,3.7,2.2,7.8,18.7,4452,73.1,15.4,10.9,0.5,5.6
"335",-94.6354370117188,41.8660278320312,791,"iowa","greene",37,9174,4481,4693,2.6,95.4,0.1,0,0.4,0,7009,46898,2939,26918,1963,12.6,18.1,33.8,19,19.4,11.1,16.6,79.5,6.8,0,3.7,2.2,7.8,18.7,4452,73.1,15.4,10.9,0.5,5.6
"336",-94.6297073364258,42.2098007202148,791,"iowa","greene",37,9174,4481,4693,2.6,95.4,0.1,0,0.4,0,7009,46898,2939,26918,1963,12.6,18.1,33.8,19,19.4,11.1,16.6,79.5,6.8,0,3.7,2.2,7.8,18.7,4452,73.1,15.4,10.9,0.5,5.6
"337",-94.40625,42.2098007202148,791,"iowa","greene",37,9174,4481,4693,2.6,95.4,0.1,0,0.4,0,7009,46898,2939,26918,1963,12.6,18.1,33.8,19,19.4,11.1,16.6,79.5,6.8,0,3.7,2.2,7.8,18.7,4452,73.1,15.4,10.9,0.5,5.6
"338",-94.1656112670898,42.2098007202148,791,"iowa","greene",37,9174,4481,4693,2.6,95.4,0.1,0,0.4,0,7009,46898,2939,26918,1963,12.6,18.1,33.8,19,19.4,11.1,16.6,79.5,6.8,0,3.7,2.2,7.8,18.7,4452,73.1,15.4,10.9,0.5,5.6
"339",-92.9967803955078,42.2155303955078,792,"iowa","grundy",38,12407,6095,6312,1.2,97.3,0.4,0.1,0.4,0,9406,56750,2626,31076,1457,6.2,6.4,34.1,12.8,23.6,12.5,16.9,81.2,7.7,0.1,4.5,1,5.5,19.8,6164,76.8,13.3,10,0,3.9
"340",-92.9967803955078,42.4733619689941,792,"iowa","grundy",38,12407,6095,6312,1.2,97.3,0.4,0.1,0.4,0,9406,56750,2626,31076,1457,6.2,6.4,34.1,12.8,23.6,12.5,16.9,81.2,7.7,0.1,4.5,1,5.5,19.8,6164,76.8,13.3,10,0,3.9
"341",-93.0196990966797,42.4733619689941,792,"iowa","grundy",38,12407,6095,6312,1.2,97.3,0.4,0.1,0.4,0,9406,56750,2626,31076,1457,6.2,6.4,34.1,12.8,23.6,12.5,16.9,81.2,7.7,0.1,4.5,1,5.5,19.8,6164,76.8,13.3,10,0,3.9
"342",-93.0254287719727,42.5650367736816,792,"iowa","grundy",38,12407,6095,6312,1.2,97.3,0.4,0.1,0.4,0,9406,56750,2626,31076,1457,6.2,6.4,34.1,12.8,23.6,12.5,16.9,81.2,7.7,0.1,4.5,1,5.5,19.8,6164,76.8,13.3,10,0,3.9
"343",-92.5498733520508,42.5650367736816,792,"iowa","grundy",38,12407,6095,6312,1.2,97.3,0.4,0.1,0.4,0,9406,56750,2626,31076,1457,6.2,6.4,34.1,12.8,23.6,12.5,16.9,81.2,7.7,0.1,4.5,1,5.5,19.8,6164,76.8,13.3,10,0,3.9
"344",-92.5498733520508,42.4733619689941,792,"iowa","grundy",38,12407,6095,6312,1.2,97.3,0.4,0.1,0.4,0,9406,56750,2626,31076,1457,6.2,6.4,34.1,12.8,23.6,12.5,16.9,81.2,7.7,0.1,4.5,1,5.5,19.8,6164,76.8,13.3,10,0,3.9
"345",-92.5269546508789,42.4733619689941,792,"iowa","grundy",38,12407,6095,6312,1.2,97.3,0.4,0.1,0.4,0,9406,56750,2626,31076,1457,6.2,6.4,34.1,12.8,23.6,12.5,16.9,81.2,7.7,0.1,4.5,1,5.5,19.8,6164,76.8,13.3,10,0,3.9
"346",-92.5269546508789,42.3014755249023,792,"iowa","grundy",38,12407,6095,6312,1.2,97.3,0.4,0.1,0.4,0,9406,56750,2626,31076,1457,6.2,6.4,34.1,12.8,23.6,12.5,16.9,81.2,7.7,0.1,4.5,1,5.5,19.8,6164,76.8,13.3,10,0,3.9
"347",-92.7618637084961,42.3014755249023,792,"iowa","grundy",38,12407,6095,6312,1.2,97.3,0.4,0.1,0.4,0,9406,56750,2626,31076,1457,6.2,6.4,34.1,12.8,23.6,12.5,16.9,81.2,7.7,0.1,4.5,1,5.5,19.8,6164,76.8,13.3,10,0,3.9
"348",-92.7618637084961,42.2155303955078,792,"iowa","grundy",38,12407,6095,6312,1.2,97.3,0.4,0.1,0.4,0,9406,56750,2626,31076,1457,6.2,6.4,34.1,12.8,23.6,12.5,16.9,81.2,7.7,0.1,4.5,1,5.5,19.8,6164,76.8,13.3,10,0,3.9
"349",-92.9967803955078,42.2155303955078,792,"iowa","grundy",38,12407,6095,6312,1.2,97.3,0.4,0.1,0.4,0,9406,56750,2626,31076,1457,6.2,6.4,34.1,12.8,23.6,12.5,16.9,81.2,7.7,0.1,4.5,1,5.5,19.8,6164,76.8,13.3,10,0,3.9
"350",-94.7099227905273,41.5050621032715,793,"iowa","guthrie",39,10740,5318,5422,2.1,96.1,0.8,0.1,0.1,0.2,8252,51013,1670,28946,2040,11.4,14.8,32.3,15.8,23.8,15,13.1,76.6,11.5,0.1,4,1.3,6.5,26.7,5312,73.8,14.6,10.9,0.7,5.4
"351",-94.7099227905273,41.6081924438477,793,"iowa","guthrie",39,10740,5318,5422,2.1,96.1,0.8,0.1,0.1,0.2,8252,51013,1670,28946,2040,11.4,14.8,32.3,15.8,23.8,15,13.1,76.6,11.5,0.1,4,1.3,6.5,26.7,5312,73.8,14.6,10.9,0.7,5.4
"352",-94.7557601928711,41.6081924438477,793,"iowa","guthrie",39,10740,5318,5422,2.1,96.1,0.8,0.1,0.1,0.2,8252,51013,1670,28946,2040,11.4,14.8,32.3,15.8,23.8,15,13.1,76.6,11.5,0.1,4,1.3,6.5,26.7,5312,73.8,14.6,10.9,0.7,5.4
"353",-94.7557601928711,41.8660278320312,793,"iowa","guthrie",39,10740,5318,5422,2.1,96.1,0.8,0.1,0.1,0.2,8252,51013,1670,28946,2040,11.4,14.8,32.3,15.8,23.8,15,13.1,76.6,11.5,0.1,4,1.3,6.5,26.7,5312,73.8,14.6,10.9,0.7,5.4
"354",-94.6354370117188,41.8660278320312,793,"iowa","guthrie",39,10740,5318,5422,2.1,96.1,0.8,0.1,0.1,0.2,8252,51013,1670,28946,2040,11.4,14.8,32.3,15.8,23.8,15,13.1,76.6,11.5,0.1,4,1.3,6.5,26.7,5312,73.8,14.6,10.9,0.7,5.4
"355",-94.2916641235352,41.8660278320312,793,"iowa","guthrie",39,10740,5318,5422,2.1,96.1,0.8,0.1,0.1,0.2,8252,51013,1670,28946,2040,11.4,14.8,32.3,15.8,23.8,15,13.1,76.6,11.5,0.1,4,1.3,6.5,26.7,5312,73.8,14.6,10.9,0.7,5.4
"356",-94.2859344482422,41.602466583252,793,"iowa","guthrie",39,10740,5318,5422,2.1,96.1,0.8,0.1,0.1,0.2,8252,51013,1670,28946,2040,11.4,14.8,32.3,15.8,23.8,15,13.1,76.6,11.5,0.1,4,1.3,6.5,26.7,5312,73.8,14.6,10.9,0.7,5.4
"357",-94.2458267211914,41.602466583252,793,"iowa","guthrie",39,10740,5318,5422,2.1,96.1,0.8,0.1,0.1,0.2,8252,51013,1670,28946,2040,11.4,14.8,32.3,15.8,23.8,15,13.1,76.6,11.5,0.1,4,1.3,6.5,26.7,5312,73.8,14.6,10.9,0.7,5.4
"358",-94.2458267211914,41.5050621032715,793,"iowa","guthrie",39,10740,5318,5422,2.1,96.1,0.8,0.1,0.1,0.2,8252,51013,1670,28946,2040,11.4,14.8,32.3,15.8,23.8,15,13.1,76.6,11.5,0.1,4,1.3,6.5,26.7,5312,73.8,14.6,10.9,0.7,5.4
"359",-94.7099227905273,41.5050621032715,793,"iowa","guthrie",39,10740,5318,5422,2.1,96.1,0.8,0.1,0.1,0.2,8252,51013,1670,28946,2040,11.4,14.8,32.3,15.8,23.8,15,13.1,76.6,11.5,0.1,4,1.3,6.5,26.7,5312,73.8,14.6,10.9,0.7,5.4
"360",-93.9650802612305,42.5593032836914,794,"iowa","hamilton",40,15297,7467,7830,5.4,90.7,0.7,0,2.2,0,11415,49813,3439,26001,2157,11.4,17.2,30,15.3,21.7,12.3,20.7,81.1,9,0,5.5,1.1,3.3,17.5,7476,75.1,16,8.7,0.2,3.8
"361",-93.4952545166016,42.5593032836914,794,"iowa","hamilton",40,15297,7467,7830,5.4,90.7,0.7,0,2.2,0,11415,49813,3439,26001,2157,11.4,17.2,30,15.3,21.7,12.3,20.7,81.1,9,0,5.5,1.1,3.3,17.5,7476,75.1,16,8.7,0.2,3.8
"362",-93.4952545166016,42.4561729431152,794,"iowa","hamilton",40,15297,7467,7830,5.4,90.7,0.7,0,2.2,0,11415,49813,3439,26001,2157,11.4,17.2,30,15.3,21.7,12.3,20.7,81.1,9,0,5.5,1.1,3.3,17.5,7476,75.1,16,8.7,0.2,3.8
"363",-93.4666061401367,42.4504432678223,794,"iowa","hamilton",40,15297,7467,7830,5.4,90.7,0.7,0,2.2,0,11415,49813,3439,26001,2157,11.4,17.2,30,15.3,21.7,12.3,20.7,81.1,9,0,5.5,1.1,3.3,17.5,7476,75.1,16,8.7,0.2,3.8
"364",-93.4666061401367,42.2098007202148,794,"iowa","hamilton",40,15297,7467,7830,5.4,90.7,0.7,0,2.2,0,11415,49813,3439,26001,2157,11.4,17.2,30,15.3,21.7,12.3,20.7,81.1,9,0,5.5,1.1,3.3,17.5,7476,75.1,16,8.7,0.2,3.8
"365",-93.7015228271484,42.2098007202148,794,"iowa","hamilton",40,15297,7467,7830,5.4,90.7,0.7,0,2.2,0,11415,49813,3439,26001,2157,11.4,17.2,30,15.3,21.7,12.3,20.7,81.1,9,0,5.5,1.1,3.3,17.5,7476,75.1,16,8.7,0.2,3.8
"366",-93.9307022094727,42.2098007202148,794,"iowa","hamilton",40,15297,7467,7830,5.4,90.7,0.7,0,2.2,0,11415,49813,3439,26001,2157,11.4,17.2,30,15.3,21.7,12.3,20.7,81.1,9,0,5.5,1.1,3.3,17.5,7476,75.1,16,8.7,0.2,3.8
"367",-93.9307022094727,42.4676284790039,794,"iowa","hamilton",40,15297,7467,7830,5.4,90.7,0.7,0,2.2,0,11415,49813,3439,26001,2157,11.4,17.2,30,15.3,21.7,12.3,20.7,81.1,9,0,5.5,1.1,3.3,17.5,7476,75.1,16,8.7,0.2,3.8
"368",-93.9650802612305,42.4676284790039,794,"iowa","hamilton",40,15297,7467,7830,5.4,90.7,0.7,0,2.2,0,11415,49813,3439,26001,2157,11.4,17.2,30,15.3,21.7,12.3,20.7,81.1,9,0,5.5,1.1,3.3,17.5,7476,75.1,16,8.7,0.2,3.8
"369",-93.9650802612305,42.5593032836914,794,"iowa","hamilton",40,15297,7467,7830,5.4,90.7,0.7,0,2.2,0,11415,49813,3439,26001,2157,11.4,17.2,30,15.3,21.7,12.3,20.7,81.1,9,0,5.5,1.1,3.3,17.5,7476,75.1,16,8.7,0.2,3.8
"370",-93.5009765625,43.2640419006348,795,"iowa","hancock",41,11092,5575,5517,3.7,94.2,0.6,0.1,0.3,0,8446,52981,3570,26846,1230,8.5,12.6,30.9,13.6,19.6,9.3,26.6,79.7,8.4,0.5,2.8,1.8,6.8,20,5640,77.2,11.6,10.5,0.7,1.5
"371",-93.4952545166016,42.9145393371582,795,"iowa","hancock",41,11092,5575,5517,3.7,94.2,0.6,0.1,0.3,0,8446,52981,3570,26846,1230,8.5,12.6,30.9,13.6,19.6,9.3,26.6,79.7,8.4,0.5,2.8,1.8,6.8,20,5640,77.2,11.6,10.5,0.7,1.5
"372",-93.9708099365234,42.9145393371582,795,"iowa","hancock",41,11092,5575,5517,3.7,94.2,0.6,0.1,0.3,0,8446,52981,3570,26846,1230,8.5,12.6,30.9,13.6,19.6,9.3,26.6,79.7,8.4,0.5,2.8,1.8,6.8,20,5640,77.2,11.6,10.5,0.7,1.5
"373",-93.9708099365234,43.2583122253418,795,"iowa","hancock",41,11092,5575,5517,3.7,94.2,0.6,0.1,0.3,0,8446,52981,3570,26846,1230,8.5,12.6,30.9,13.6,19.6,9.3,26.6,79.7,8.4,0.5,2.8,1.8,6.8,20,5640,77.2,11.6,10.5,0.7,1.5
"374",-93.5009765625,43.2640419006348,795,"iowa","hancock",41,11092,5575,5517,3.7,94.2,0.6,0.1,0.3,0,8446,52981,3570,26846,1230,8.5,12.6,30.9,13.6,19.6,9.3,26.6,79.7,8.4,0.5,2.8,1.8,6.8,20,5640,77.2,11.6,10.5,0.7,1.5
"375",-92.9967803955078,42.2155303955078,796,"iowa","hardin",42,17393,8629,8764,3.9,93,0.9,0.2,1,0,13316,51019,1670,26256,1345,8.8,11.2,29.4,17.9,19.1,12.8,20.8,81,9.1,0.2,4,1.3,4.4,17.3,8293,77,13.7,8.9,0.3,4.9
"376",-93.231689453125,42.2098007202148,796,"iowa","hardin",42,17393,8629,8764,3.9,93,0.9,0.2,1,0,13316,51019,1670,26256,1345,8.8,11.2,29.4,17.9,19.1,12.8,20.8,81,9.1,0.2,4,1.3,4.4,17.3,8293,77,13.7,8.9,0.3,4.9
"377",-93.4666061401367,42.2098007202148,796,"iowa","hardin",42,17393,8629,8764,3.9,93,0.9,0.2,1,0,13316,51019,1670,26256,1345,8.8,11.2,29.4,17.9,19.1,12.8,20.8,81,9.1,0.2,4,1.3,4.4,17.3,8293,77,13.7,8.9,0.3,4.9
"378",-93.4666061401367,42.4504432678223,796,"iowa","hardin",42,17393,8629,8764,3.9,93,0.9,0.2,1,0,13316,51019,1670,26256,1345,8.8,11.2,29.4,17.9,19.1,12.8,20.8,81,9.1,0.2,4,1.3,4.4,17.3,8293,77,13.7,8.9,0.3,4.9
"379",-93.4952545166016,42.4561729431152,796,"iowa","hardin",42,17393,8629,8764,3.9,93,0.9,0.2,1,0,13316,51019,1670,26256,1345,8.8,11.2,29.4,17.9,19.1,12.8,20.8,81,9.1,0.2,4,1.3,4.4,17.3,8293,77,13.7,8.9,0.3,4.9
"380",-93.4952545166016,42.5593032836914,796,"iowa","hardin",42,17393,8629,8764,3.9,93,0.9,0.2,1,0,13316,51019,1670,26256,1345,8.8,11.2,29.4,17.9,19.1,12.8,20.8,81,9.1,0.2,4,1.3,4.4,17.3,8293,77,13.7,8.9,0.3,4.9
"381",-93.0254287719727,42.5650367736816,796,"iowa","hardin",42,17393,8629,8764,3.9,93,0.9,0.2,1,0,13316,51019,1670,26256,1345,8.8,11.2,29.4,17.9,19.1,12.8,20.8,81,9.1,0.2,4,1.3,4.4,17.3,8293,77,13.7,8.9,0.3,4.9
"382",-93.0196990966797,42.4733619689941,796,"iowa","hardin",42,17393,8629,8764,3.9,93,0.9,0.2,1,0,13316,51019,1670,26256,1345,8.8,11.2,29.4,17.9,19.1,12.8,20.8,81,9.1,0.2,4,1.3,4.4,17.3,8293,77,13.7,8.9,0.3,4.9
"383",-92.9967803955078,42.4733619689941,796,"iowa","hardin",42,17393,8629,8764,3.9,93,0.9,0.2,1,0,13316,51019,1670,26256,1345,8.8,11.2,29.4,17.9,19.1,12.8,20.8,81,9.1,0.2,4,1.3,4.4,17.3,8293,77,13.7,8.9,0.3,4.9
"384",-92.9967803955078,42.2155303955078,796,"iowa","hardin",42,17393,8629,8764,3.9,93,0.9,0.2,1,0,13316,51019,1670,26256,1345,8.8,11.2,29.4,17.9,19.1,12.8,20.8,81,9.1,0.2,4,1.3,4.4,17.3,8293,77,13.7,8.9,0.3,4.9
"385",-96.0048141479492,41.5050621032715,797,"iowa","harrison",43,14467,7170,7297,1.4,96.8,0.1,0.4,0.3,0,11094,53567,2881,26910,1030,9.9,11.9,29.5,16.7,23.7,11.5,18.5,79.7,11.2,0.2,3.2,0.9,4.7,26,7352,79.8,11.2,8.9,0.2,3.6
"386",-96.0162658691406,41.5337104797363,797,"iowa","harrison",43,14467,7170,7297,1.4,96.8,0.1,0.4,0.3,0,11094,53567,2881,26910,1030,9.9,11.9,29.5,16.7,23.7,11.5,18.5,79.7,11.2,0.2,3.2,0.9,4.7,26,7352,79.8,11.2,8.9,0.2,3.6
"387",-96.0449142456055,41.5337104797363,797,"iowa","harrison",43,14467,7170,7297,1.4,96.8,0.1,0.4,0.3,0,11094,53567,2881,26910,1030,9.9,11.9,29.5,16.7,23.7,11.5,18.5,79.7,11.2,0.2,3.2,0.9,4.7,26,7352,79.8,11.2,8.9,0.2,3.6
"388",-96.0850219726562,41.5508995056152,797,"iowa","harrison",43,14467,7170,7297,1.4,96.8,0.1,0.4,0.3,0,11094,53567,2881,26910,1030,9.9,11.9,29.5,16.7,23.7,11.5,18.5,79.7,11.2,0.2,3.2,0.9,4.7,26,7352,79.8,11.2,8.9,0.2,3.6
"389",-96.0792922973633,41.5680885314941,797,"iowa","harrison",43,14467,7170,7297,1.4,96.8,0.1,0.4,0.3,0,11094,53567,2881,26910,1030,9.9,11.9,29.5,16.7,23.7,11.5,18.5,79.7,11.2,0.2,3.2,0.9,4.7,26,7352,79.8,11.2,8.9,0.2,3.6
"390",-96.0506439208984,41.602466583252,797,"iowa","harrison",43,14467,7170,7297,1.4,96.8,0.1,0.4,0.3,0,11094,53567,2881,26910,1030,9.9,11.9,29.5,16.7,23.7,11.5,18.5,79.7,11.2,0.2,3.2,0.9,4.7,26,7352,79.8,11.2,8.9,0.2,3.6
"391",-96.0506439208984,41.6196556091309,797,"iowa","harrison",43,14467,7170,7297,1.4,96.8,0.1,0.4,0.3,0,11094,53567,2881,26910,1030,9.9,11.9,29.5,16.7,23.7,11.5,18.5,79.7,11.2,0.2,3.2,0.9,4.7,26,7352,79.8,11.2,8.9,0.2,3.6
"392",-96.0678329467773,41.6196556091309,797,"iowa","harrison",43,14467,7170,7297,1.4,96.8,0.1,0.4,0.3,0,11094,53567,2881,26910,1030,9.9,11.9,29.5,16.7,23.7,11.5,18.5,79.7,11.2,0.2,3.2,0.9,4.7,26,7352,79.8,11.2,8.9,0.2,3.6
"393",-96.0964813232422,41.6196556091309,797,"iowa","harrison",43,14467,7170,7297,1.4,96.8,0.1,0.4,0.3,0,11094,53567,2881,26910,1030,9.9,11.9,29.5,16.7,23.7,11.5,18.5,79.7,11.2,0.2,3.2,0.9,4.7,26,7352,79.8,11.2,8.9,0.2,3.6
"394",-96.125129699707,41.6368446350098,797,"iowa","harrison",43,14467,7170,7297,1.4,96.8,0.1,0.4,0.3,0,11094,53567,2881,26910,1030,9.9,11.9,29.5,16.7,23.7,11.5,18.5,79.7,11.2,0.2,3.2,0.9,4.7,26,7352,79.8,11.2,8.9,0.2,3.6
"395",-96.125129699707,41.6654891967773,797,"iowa","harrison",43,14467,7170,7297,1.4,96.8,0.1,0.4,0.3,0,11094,53567,2881,26910,1030,9.9,11.9,29.5,16.7,23.7,11.5,18.5,79.7,11.2,0.2,3.2,0.9,4.7,26,7352,79.8,11.2,8.9,0.2,3.6
"396",-96.1194000244141,41.7170562744141,797,"iowa","harrison",43,14467,7170,7297,1.4,96.8,0.1,0.4,0.3,0,11094,53567,2881,26910,1030,9.9,11.9,29.5,16.7,23.7,11.5,18.5,79.7,11.2,0.2,3.2,0.9,4.7,26,7352,79.8,11.2,8.9,0.2,3.6
